solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,original_ext_source_id,ra,dec,ep,vmag,sptype,dist,pmra,pmde,simbadname,DISTANCE
1635721458409799680,"Gaia DR2 5299439719962945920",5299439719962945920,949393752,2015.5,140.41083223327894,1.6246540864541643,-60.28128318014886,3.7843996880955477,,,,,,,,0.82142323,,,,,,,,,,101,0,101,0,-0.8778613,83.73246,0.0,0.0,3,false,0.022120653,,,0.002696436,12,9,12.2308,0,12,false,103,90.50594173313279,1.2565797734568296,72.02563,20.796673,7,65.49238238303711,11.543491587940606,5.673533,20.810911,10,111.35825886628936,13.74021019125345,8.104553,19.645113,1.9540224,0,1.1657982,0.014238358,1.1515598,,,0,,,,"NOT_AVAILABLE",279.5884562412821,-7.302388638187136,188.28061018076573,-67.29039151574983,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5299439719962945920",,"HIP45908",140.40666666666664,-60.28194444444444,2000,9.49,"M0V    ",10.4,-0.84,0.18,"HIP45908",0.0021683190289341946
1635721458409799680,"Gaia DR2 5299439719967309440",5299439719967309440,1631190411,2015.5,140.40762128606704,0.3820218070800952,-60.28030007861682,0.39561047199589283,0.4160299152215372,0.43876070699324865,0.9481932,-12.079417158466958,0.9968589778917476,3.2565881852048557,1.0931098282764526,0.037413,-0.29515916,0.09694199,0.21633549,0.1491487,0.15615734,-0.068473,-0.20984262,-0.12811327,-0.027891401,181,0,181,0,2.151435,218.75732,1.2511170435229733,1.4555478229026588,31,false,0.08143019,1.410162305900971,0.12824875092672913,-0.2810454,21,12,0.9655394,0,28,true,242,240.62722532082677,1.4095371697563595,170.71364,19.735004,21,105.53989086379566,5.97081103599251,17.675972,20.292847,21,271.7047507377825,9.802487566081288,27.71794,18.676678,1.5677555,0,1.616169,0.55784225,1.0583267,,,0,,,,"NOT_AVAILABLE",279.5866232633792,-7.302830086491758,188.2760816412637,-67.2910578211262,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5299439719967309440",,"HIP45908",140.40666666666664,-60.28194444444444,2000,9.49,"M0V    ",10.4,-0.84,0.18,"HIP45908",0.001711111423274043
1635721458409799680,"Gaia DR2 1072844970405231104",1072844970405231104,150232559,2015.5,164.40093129790313,0.02025753463773696,69.59686716127779,0.019455796149602404,42.61093252637578,0.022508249340314316,1893.1251,-630.1843165321028,0.03957189888993829,58.1320634710136,0.038299411303566525,0.36666384,-0.27124482,-0.1874858,-0.10423956,-0.09375666,-0.17987007,-0.43106386,-0.024102328,-0.28292152,0.3127198,289,289,285,4,7.9425316,512.1495,0.0,0.0,31,true,241.61029,1.42793970379837,0.0050656939457633795,0.083043665,33,17,0.035824265,0,35,false,301,2743785.78159088,1018.0728672623068,2695.078,9.59249,32,881850.6244389863,1634.4854252114535,539.52795,10.487901,30,2683219.580750169,3061.186560765372,876.52924,8.690279,1.2993252,1,1.7976217,0.89541054,0.9022112,-2.0734779787472535,0.3076756145685322,8,4000.0,3.0,0.0,"NOT_AVAILABLE",136.3864569185817,44.43942662871045,126.197410322116,55.34913391695289,100002,4070.805,3985.255,4223.2354,0.4603,0.1774,0.9308,0.2063,0.0869,0.459,200111,0.6206561,0.5766616,0.6475889,0.095305495,0.09520925,0.09540174,"http://geadata.esac.esa.int/data-server/datalink/links?ID=1072844970405231104",,"HIP53580",164.40874999999997,69.59638888888888,2000,10.2,"M0     ",23.0,-0.63,0.06,"HIP53580",0.0027674531706686303
1635721458409799680,"Gaia DR2 778949016992913664",778949016992913664,1149965040,2015.5,166.36892551297916,1.0864038230452515,43.52366613239906,0.856447152693517,-5.5592151437532396,2.469971510256911,-2.2507203,-3.6516636365970636,2.2695639525256652,4.442611692180604,2.3135858579056503,0.027959224,-0.7009583,-0.64483386,0.5405555,-0.27733344,-0.31274182,0.24842723,0.8590891,-0.85233504,-0.7887822,99,0,99,0,1.1336957,109.67651,1.8449049426067008,1.03349472511364,31,false,0.035584338,2.14912585044439,0.3542465350564857,-0.056880884,12,9,3.234481,0,14,false,116,110.2887751505888,2.326487098331855,47.405712,20.582037,11,85.78271819735122,7.6517603176561275,11.210848,20.517889,12,82.25820302922787,10.235853624407605,8.036282,19.973972,1.5236448,0,0.5439167,-0.06414795,0.60806465,,,0,,,,"NOT_AVAILABLE",168.50882806498504,63.07283362154292,148.56560403928296,34.32283574857866,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=778949016992913664",,"GJ412A",166.36916666666664,43.52638888888889,2000,8.77,"M1.0V  ",4.86,-4.41,0.95,"GJ412A",0.0027283652406089247
1635721458409799680,"Gaia DR2 3558078971047964800",3558078971047964800,498918797,2015.5,168.83706942024506,0.029993342456756847,-18.146900604417258,0.022270488693217048,43.58949028946906,0.04052725000971252,1075.56,143.89588156924742,0.06883824215888873,-734.2289920759339,0.04488133194688903,-0.35532188,-0.33627892,-0.20765854,0.15547182,0.0625753,0.16097516,-0.081991136,0.058790553,-0.21644391,0.033991564,234,234,232,2,5.5854254,367.10046,0.0,0.0,31,true,247.54231,1.4514163156739213,0.005407228282445956,-0.028484285,28,11,0.044351116,0,34,false,288,3418506.8405928463,977.3917069087341,3497.5813,9.353775,32,1157824.7097702185,1152.7081456308583,1004.4387,10.192281,31,3230876.674363415,2938.3946610810335,1099.5381,8.488619,1.2838066,0,1.7036619,0.83850574,0.8651562,7.489603893290376,0.25145792005807344,9,4000.0,3.0,0.0,"NOT_AVAILABLE",273.03998952990634,39.083469340347136,177.2427026727792,-21.034673559848663,100001,4265.885,4048.44,4580.0,0.2937,0.0172,0.6481,0.1433,0.0039,0.2694,200111,0.5832657,0.50600374,0.6476037,0.10149955,0.10135909,0.10164001,"http://geadata.esac.esa.int/data-server/datalink/links?ID=3558078971047964800",,"HIP54966",168.8370833333333,-18.145,2000,9.97,"K7V    ",20.6,0.32,-0.71,"HIP54966",0.001900650401679516
1635721458409799680,"Gaia DR2 5856411800458870784",5856411800458870784,1301280666,2015.5,188.38557205989108,0.46022306623144954,-68.75722709823496,0.6944064994007687,0.10271112295491636,0.7168848869297513,0.14327422,-4.845892014128537,0.9486894583206932,0.8736140533322575,1.6402209011799205,-0.18294957,-0.12193484,-0.32573718,-0.107705414,0.33052588,-0.016896078,0.3846501,-0.24524927,-0.3697875,0.22298346,140,8,138,2,3.324905,194.07251,1.0505578270439528,0.9317667366498419,31,false,0.0732139,1.5330296069820568,0.14984321584396412,0.1110063,16,11,1.4295676,0,20,false,156,229.45977104191837,2.4741623613650754,92.74241,19.7866,9,225.5976466580807,22.800710050689055,9.894325,19.468052,8,313.2743311898705,27.739535146862135,11.293424,18.522108,2.3484378,0,0.94594383,-0.3185482,1.264492,,,0,,,,"NOT_AVAILABLE",301.3036114938783,-5.94207434786055,229.4690086641326,-56.524783194034576,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5856411800458870784",,"HIP61291",188.3808333333333,-68.75555555555556,2000,7.13,"K0V    ",16.1,-0.55,-0.31,"HIP61291",0.0023962785899261886
1635721458409799680,"Gaia DR2 5856411869182912384",5856411869182912384,228538972,2015.5,188.38745440201026,1.9096769929333135,-68.7561425365937,1.0588143024017636,1.1669355661999967,1.2289705523532775,0.9495228,-8.919748576657456,3.856150769383667,2.473016329306691,1.9429799906542617,0.032324392,0.009275932,-0.74511147,-0.0965,0.12531163,-0.080240384,-0.5547214,-0.17670631,0.029997924,0.13449429,143,0,137,6,7.028086,281.1823,5.587429987040969,8.028410950211757,31,false,0.014364285,,,0.025399113,16,14,3.7139611,0,19,false,153,122.46649088573899,3.0126038737764818,40.651375,20.468323,9,121.62921025150062,23.37687881857212,5.2029705,20.138794,9,295.527022963983,55.26672913238879,5.347286,18.585426,3.4062889,0,1.5533676,-0.3295288,1.8828964,,,0,,,,"NOT_AVAILABLE",301.3042194397649,-5.940944835680524,229.4684722774683,-56.52353663845482,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5856411869182912384",,"HIP61291",188.3808333333333,-68.75555555555556,2000,7.13,"K0V    ",16.1,-0.55,-0.31,"HIP61291",0.0024698611265246114
1635721458409799680,"Gaia DR2 5856411869205582848",5856411869205582848,336077876,2015.5,188.3813904297287,1.6353598638680316,-68.7551955929053,1.007372717914475,-1.3244233544218942,1.5172130854736192,-0.87293166,-5.459350884116297,3.111981080579922,1.6807967790294402,1.7783870794820231,0.07676302,-0.35445523,-0.16970012,-0.02565165,-0.29139817,0.21567778,-0.5325212,-0.22480151,0.42669997,-0.02828969,77,0,76,1,5.827371,164.37073,4.300973556585614,6.555283057112619,31,false,0.025846539,1.6876668914565074,0.267626453490387,0.008766551,9,7,2.767292,0,9,false,77,187.21520685862444,2.959095237109949,63.26772,20.007513,0,,,,,0,,,,,,0,,,,,,0,,,,"NOT_AVAILABLE",301.3019492428542,-5.940153606965595,229.46445616577353,-56.524440713393574,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5856411869205582848",,"HIP61291",188.3808333333333,-68.75555555555556,2000,7.13,"K0V    ",16.1,-0.55,-0.31,"HIP61291",4.1270118591100487E-4
1635721458409799680,"Gaia DR2 5856411869182912896",5856411869182912896,1376114220,2015.5,188.37789899505955,0.5279484339204543,-68.75432809094822,0.37883488509480073,-0.324940648769327,0.5046813283693244,-0.6438531,-4.692171107795233,1.2148856933107732,-2.206757463571247,0.8362676576514549,-0.09674194,0.07699909,-0.4363316,-0.016218565,-0.052044317,-0.02708809,-0.029402196,-0.17929786,0.17798474,-0.12940522,199,0,195,4,5.1335196,307.74716,2.1099305140693776,4.882337908673737,31,false,0.05954768,1.5423513548907144,0.10882296020400326,0.1041753,23,15,1.103967,0,26,false,204,246.56183042239203,1.9710192495123233,125.09357,19.708551,20,402.2328439836561,35.357626215440405,11.376127,18.840195,21,473.5152409129897,32.79797227926396,14.437333,18.073586,3.5518396,0,0.7666092,-0.8683567,1.6349659,,,0,,,,"NOT_AVAILABLE",301.30061940849055,-5.939376649049055,229.4617268768637,-56.52473550109376,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5856411869182912896",,"HIP61291",188.3808333333333,-68.75555555555556,2000,7.13,"K0V    ",16.1,-0.55,-0.31,"HIP61291",0.0016239561427149735
1635721458409799680,"Gaia DR2 5856411869182876544",5856411869182876544,102690260,2015.5,188.38386597485442,1.4530517191632284,-68.75620460176908,1.2526107061969873,,,,,,,,0.03519153,,,,,,,,,,87,0,87,0,17.355679,563.1403,4.897670674981911,25.539718081866795,3,false,0.02914446,,,0.33593535,10,6,3.786648,0,16,true,114,289.5706136483236,5.407108239203556,53.55369,19.53398,11,406.0410817408815,48.571056516564134,8.359734,18.829964,11,577.7070714149053,76.07213141992507,7.594201,17.85765,3.3972652,0,0.9723129,-0.70401573,1.6763287,,,0,,,,"NOT_AVAILABLE",301.30291973984777,-5.941097501260713,229.46690079914063,-56.52450775863743,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5856411869182876544",,"HIP61291",188.3808333333333,-68.75555555555556,2000,7.13,"K0V    ",16.1,-0.55,-0.31,"HIP61291",0.001276221904958718
1635721458409799680,"Gaia DR2 5856411869205584512",5856411869205584512,1416235059,2015.5,188.38282199358514,0.3126484164678889,-68.75354679572864,0.320080586534051,0.32667144775007817,0.35577953097509857,0.91818506,-5.795100270647345,0.6768905460782842,-0.41080072093555464,0.5537410351716097,-0.061933775,-0.23357582,-0.022423107,-0.046404418,0.18379991,-0.18203108,-0.5344375,-0.18338601,0.068435885,0.18926592,189,0,188,1,-0.6330308,170.5178,0.0,0.0,31,false,0.13648403,1.5892661462100348,0.09113702685452625,0.11500107,22,14,0.62562484,0,28,false,216,295.95394078004693,1.656169514662354,178.69786,19.510305,0,,,,,0,,,,,,2,,,,,,0,,,,"NOT_AVAILABLE",301.30235372619205,-5.938472601276035,229.46298257799947,-56.522915275991494,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5856411869205584512",,"HIP61291",188.3808333333333,-68.75555555555556,2000,7.13,"K0V    ",16.1,-0.55,-0.31,"HIP61291",0.0021341058152226206
1635721458409799680,"Gaia DR2 5856411869176239488",5856411869176239488,934974902,2015.5,188.3829334054697,0.16124693985591934,-68.7530661315524,0.12958148686101312,0.6221274664657199,0.1733817129576886,3.5881953,-7.587463256936496,0.30037108595269557,-1.340402507126395,0.23884039417250075,0.061701562,-0.15527813,-0.33297402,-0.17610231,0.19738035,-0.1326147,-0.14496616,0.049587123,0.1644603,0.16950835,265,0,265,0,0.41992414,269.01123,0.0,1.2463744089175028E-15,31,false,0.41490534,1.5589861068771433,0.04063045092303957,0.0893273,31,18,0.28125343,0,35,false,298,644.921273576683,1.8046044482239159,357.37543,18.664598,25,410.7570503927878,13.75266609259268,29.867449,18.817425,26,684.9366488156021,27.122418163277345,25.253525,17.672794,1.6989573,0,1.1446304,0.15282631,0.9918041,,,0,,,,"NOT_AVAILABLE",301.3023604680647,-5.93799029106801,229.46241219955434,-56.52254965364538,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5856411869176239488",,"HIP61291",188.3808333333333,-68.75555555555556,2000,7.13,"K0V    ",16.1,-0.55,-0.31,"HIP61291",0.002603142519860346
1635721458409799680,"Gaia DR2 5856411869205584384",5856411869205584384,358239973,2015.5,188.38599339344427,0.40595739815003185,-68.75432394639915,0.37054892564068376,1.1716903232261642,0.4781665557451745,2.4503813,-5.956391427730545,1.0260275061242026,0.3601998624591022,0.646687373685886,-0.112973444,-0.19016375,0.12922968,-0.23072553,0.4730815,-0.34677207,0.15351593,-0.2588331,0.10996602,0.03178615,200,0,199,1,0.9728473,213.09026,0.0,0.0,31,false,0.08548073,1.494079539467377,0.09889954607594774,0.09613494,23,14,0.9183323,0,24,false,199,230.6868658650806,1.5167111128372004,152.09677,19.78081,20,225.14759794031866,20.29635174578509,11.093008,19.47022,23,342.9345083956187,34.44943659392589,9.9547205,18.423891,2.462568,0,1.0463295,-0.31058884,1.3569183,,,0,,,,"NOT_AVAILABLE",301.30356089157544,-5.939167620344844,229.46544764629104,-56.522639971017966,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5856411869205584384",,"HIP61291",188.3808333333333,-68.75555555555556,2000,7.13,"K0V    ",16.1,-0.55,-0.31,"HIP61291",0.002238965418655837
1635721458409799680,"Gaia DR2 5788524688376443520",5788524688376443520,350373323,2015.5,189.96437718385826,0.3476546825836201,-77.843360163043,0.3490883262898147,1.9231414744558173,0.38690978164869944,4.9705167,-11.121934651445683,0.9630593218132218,-1.7264254343717225,0.611252181335838,-0.2649039,-0.1487542,-0.32665968,0.26493925,-0.1377965,0.46259066,-0.2581894,-0.23364514,0.31798622,-0.31837136,184,0,184,0,-1.4047679,153.1129,0.0,0.0,31,false,0.117122,1.2689078419516957,0.0902673730572923,-0.07661001,21,14,0.9017721,0,24,false,201,254.0417218654264,1.1551083717238235,219.92891,19.676104,17,89.96803574810383,11.050196826442992,8.141759,20.466167,19,406.5071029948231,10.54161138403493,38.56214,18.23925,1.9543055,0,2.2269173,0.79006386,1.4368534,,,0,,,,"NOT_AVAILABLE",302.30104564733074,-14.985797722088082,243.841903711795,-61.93489550993072,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5788524688376443520",,"HIP61792",189.96291666666664,-77.84305555555555,2000,9.05,"K5V    ",26.8,-0.85,0.36,"HIP61792",4.32877704833441E-4
1635721458409799680,"Gaia DR2 5788524688378396800",5788524688378396800,1095193420,2015.5,189.96078314650373,3.9543984673452024,-77.84551824013272,3.0950340751494663,,,,,,,,-0.30054253,,,,,,,,,,41,0,40,1,0.35588107,37.36208,0.0,0.076022316593606,3,false,0.01159722,,,-0.3744915,5,5,43.400215,0,5,false,40,70.71112655758489,1.6649281141999062,42.470978,21.064646,0,,,,,0,,,,,,2,,,,,,0,,,,"NOT_AVAILABLE",302.30036708887206,-14.987988696485411,243.84483310972834,-61.93672052440321,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5788524688378396800",,"HIP61792",189.96291666666664,-77.84305555555555,2000,9.05,"K5V    ",26.8,-0.85,0.36,"HIP61792",0.0025033266315645105
1635721458409799680,"Gaia DR2 1576683529448755328",1576683529448755328,248909078,2015.5,193.50815172768654,1.1881629269557206,55.95978703996956,1.0464119119413204,41.215497938478684,1.838997670112501,22.411936,97.85717999768045,1.959081161492879,-2.395722021144998,1.8539078403480107,-0.09903319,0.029671406,0.21235508,-0.10099194,0.28467318,-0.22271164,-0.06928539,-0.46621463,-0.5666557,0.2189172,99,99,98,1,196.07669,110210.67,4.4970182766976885,3517.559418618556,31,false,0.044613007,2.5988374460650445,0.375964083144325,-0.11361695,13,9,1.170186,0,19,false,161,8.042816351246247E7,9234867.696168864,8.709184,5.924845,0,,,,,0,,,,,,0,,,,,,0,,,,"NOT_AVAILABLE",122.17903335436792,61.16466977190457,158.93415821792263,54.31909638894301,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=1576683529448755328",,"HIP62956",193.50708333333333,55.959722222222226,2000,1.76,"A0p    ",24.8,0.11,-0.01,"HIP62956",6.015627650124112E-4
1635721458409799680,"Gaia DR2 1576589693004879616",1576589693004879616,210777643,2015.5,193.50796106870266,3.8843201036848414,55.95962399831494,4.529688058241361,,,,,,,,-0.051997136,,,,,,,,,,43,43,37,6,146.51224,73639.266,15.983159093922653,6202.323378374473,3,false,0.003914444,,,0.06094601,5,4,11.155044,0,22,false,161,3354137.4401886845,387787.2799846127,8.649426,9.3744135,0,,,,,0,,,,,,0,,,,,,0,,,,"NOT_AVAILABLE",122.1792475341489,61.164835007315055,158.9342066130699,54.31890357740843,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=1576589693004879616",,"HIP62956",193.50708333333333,55.959722222222226,2000,1.76,"A0p    ",24.8,0.11,-0.01,"HIP62956",5.010573257930492E-4
1635721458409799680,"Gaia DR2 5902750202625304064",5902750202625304064,1052446587,2015.5,230.45355978268762,0.16703815032935534,-48.31805680858664,0.16062835704266812,0.04644707550375965,0.25216881330492635,0.1841904,-7.23438004278572,0.5065870481672748,-5.961136947294504,0.42347168377425515,-0.23666382,0.17296652,-0.15107886,0.05932217,0.16895829,0.1606419,0.19632764,-0.1028443,0.34536082,0.32962447,179,0,179,0,1.3144807,198.96138,0.250137818239761,0.27350334097565504,31,false,0.4827265,1.6196841881480926,0.04184295038298269,0.08598756,21,10,0.48250416,0,22,false,186,745.870283769788,2.026049717112906,368.14017,18.506708,17,481.3631465635346,26.61157928690814,18.088486,18.645206,15,655.3458067363396,14.486115523146951,45.239582,17.720743,1.5240035,0,0.9244633,0.1384983,0.78596497,,,0,,,,"NOT_AVAILABLE",327.07865155511564,7.3767784370912475,241.1174612824245,-28.766811125101416,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5902750202625304064",,"HIP75181",230.45041666666663,-48.3175,2000,5.65,"G2V    ",14.5,-1.62,-0.28,"HIP75181",0.0021630621020285725
1635721458409799680,"Gaia DR2 5902750202625303808",5902750202625303808,259770544,2015.5,230.45258695260898,0.875345384096736,-48.31670257218492,0.6788519954447829,-0.8137236887728235,0.8471498853744692,-0.96054274,-3.329796028333406,2.269189880163161,-4.060525861869099,2.0616427308658616,-0.69114226,0.44764227,-0.51141196,0.73001564,-0.4006508,0.63561875,-0.629303,-0.5280132,0.45855188,-0.3679681,112,0,111,1,0.56510925,113.742676,0.886828292955457,0.5790818303292138,31,false,0.08477362,1.497412418327989,0.12289807760681637,0.044485874,13,8,2.412986,0,13,false,110,210.05760869610936,2.272573109612019,92.43162,19.882519,12,248.64076502760588,22.35433319023492,11.12271,19.362457,13,292.34018265150837,14.664859389865752,19.934742,18.597198,2.5753932,0,0.7652588,-0.5200615,1.2853203,,,0,,,,"NOT_AVAILABLE",327.0788532659599,7.378265873033616,241.11630838646298,-28.765701560034877,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5902750202625303808",,"HIP75181",230.45041666666663,-48.3175,2000,5.65,"G2V    ",14.5,-1.62,-0.28,"HIP75181",0.0016489026869201133
1635721458409799680,"Gaia DR2 1222646935698491776",1222646935698491776,1245356959,2015.5,233.67252445368993,0.6132000012900715,26.714309793284432,0.7309130160609908,,,,,,,,0.21838538,,,,,,,,,,92,92,86,6,215.47462,150122.5,4.650350692205407,6478.7435869467145,3,false,0.042905964,,,0.033774476,11,7,1.675288,0,17,true,141,42332.23332493049,131341.41429431926,0.3223068,14.121688,0,,,,,0,,,,,,0,,,,,,0,,,,"NOT_AVAILABLE",41.86925408743214,53.77176059887474,222.29666477065305,44.32334020971712,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=1222646935698491776",,"HIP76267",233.6720833333333,26.714444444444442,2000,2.22,"A0V    ",22.9,0.12,-0.09,"HIP76267",4.1640625343677685E-4
1635721458409799680,"Gaia DR2 1222646935701019904",1222646935701019904,1297451436,2015.5,233.67239341549103,9.31157336236462,26.71428047411349,3.3722684512718675,,,,,,,,0.4762293,,,,,,,,,,48,48,41,7,214.28137,204037.45,13.437282986186982,17489.64741188325,3,false,0.0054316972,,,0.3734561,8,5,11.250943,0,20,false,134,1159499.2695810674,69385.07568033521,16.711077,10.52769,0,,,,,0,,,,,,0,,,,,,0,,,,"NOT_AVAILABLE",41.86917023785259,53.771870620876285,222.29652378548576,44.32327397205651,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=1222646935701019904",,"HIP76267",233.6720833333333,26.714444444444442,2000,2.22,"A0V    ",22.9,0.12,-0.09,"HIP76267",3.2187913996941595E-4
1635721458409799680,"Gaia DR2 1189201058996956032",1189201058996956032,676569809,2015.5,236.85146476816163,1.058108683994269,10.897291047555877,0.7294700473038374,-0.06644626146344113,0.9965611820099486,-0.066675544,1.6914053853385942,2.6099279684922054,-3.9836538888944495,1.8076394630318895,0.3795443,-0.28654358,-0.21064427,-0.035663143,-0.03556708,0.01416117,-0.13227808,0.10984354,0.18416798,0.29729074,121,0,121,0,-0.25786263,111.46607,0.0,0.0,31,false,0.029215006,1.6845982849998002,0.2545931511228136,0.13373135,14,9,2.380859,0,19,false,168,100.55191775365832,1.011838382515735,99.37547,20.68239,18,72.02938836177218,8.186897802979825,8.79813,20.707613,18,71.51600663387694,6.443919800416049,11.098215,20.125912,1.4275749,0,0.5817013,0.025222778,0.5564785,,,0,,,,"NOT_AVAILABLE",20.217382587195008,45.63891146844836,231.66794203864944,30.032075129429355,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=1189201058996956032",,"HIP77349",236.85249999999996,10.896388888888888,2000,11.2,"K:...  ",15.5,-0.33,-0.36,"HIP77349",0.0013591527214309113
1635721458409799680,"Gaia DR2 5835692225477140352",5835692225477140352,644893177,2015.5,240.88684110934813,0.07053303266738717,-57.77643411277282,0.07962723714977679,0.45598200776318837,0.08249467371965104,5.5274115,-1.7647501519965982,0.11461574578847003,-2.719199369355473,0.16140019296455466,0.4481564,-0.18653111,-0.6179799,-0.42733657,-0.38974246,-0.37679005,-0.4440602,-0.03786514,0.12081508,0.07725875,129,0,128,1,4.556958,208.26234,0.2681621828836499,4.648691618773809,31,false,6.698957,1.5596668896105348,0.012462576666079755,0.05456277,15,10,0.16068833,0,15,false,129,11726.321567257442,65.97769982134885,177.7316,15.515461,14,12748.899981479095,699.5250861166038,18.225079,15.087707,14,14667.194555519281,934.246642127596,15.699489,14.346052,2.3379962,0,0.7416544,-0.4277544,1.1694088,,,0,,,,"NOT_AVAILABLE",326.3453578448608,-3.9206026810299357,251.24224737997787,-36.21797068068443,102011,5095.6333,4259.0,6938.0,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5835692225477140352",,"HIP78662",240.88375,-57.775,2000,4.63,"A7IV   ",42.9,-0.12,-0.08,"HIP78662",0.0021848410312216484
1635721458409799680,"Gaia DR2 5835113607445488768",5835113607445488768,1371024686,2015.5,243.45454159248686,0.45645200431008565,-57.57026604396897,0.2669477409269047,0.9186309652276398,0.4901500426974436,1.8741832,-3.655367922836601,0.800106648508595,-4.4244948958726855,0.6289085479293868,0.5284015,-0.041496903,-0.61973244,-0.3942495,0.29375777,-0.4298011,-0.4470583,-0.060151648,-0.002968356,0.12701981,346,0,345,1,1.4059868,377.2823,0.0,0.0,31,false,0.1058058,1.4143889821705111,0.0756567314035189,0.007316313,39,13,0.8027646,0,39,false,344,221.27023388260184,0.8409000253669152,263.135,19.826057,28,164.5669622879941,11.45759862116176,14.363129,19.810532,28,286.4978480706236,15.44992008752213,18.543646,18.619116,2.0385246,0,1.1914158,-0.015525818,1.2069416,,,0,,,,"NOT_AVAILABLE",327.4989420192529,-4.698003081092113,252.83484596940502,-35.70232943084246,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5835113607445488768",,"HIP79537",243.45249999999996,-57.57027777777778,2000,7.53,"K0V    ",13.7,-0.85,-1.41,"HIP79537",0.0010948970730508653
