solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,original_ext_source_id,ra,dec,ep,vmag,sptype,dist,pmra,pmde,simbadname,DISTANCE
1635721458409799680,"Gaia DR2 5835113607445491456",5835113607445491456,626660179,2015.5,243.45213691276624,0.6291731536386056,-57.57070756280107,0.3188499340083847,1.1036491169239708,0.6360801308255511,1.7350787,-2.1285824673129983,0.9760471296082058,-10.871280299462295,0.7763038030516074,0.21095517,-0.22008441,-0.6988163,-0.25587532,0.19847244,-0.22762716,-0.46509805,-0.027574887,0.15592691,-3.223251E-4,249,0,246,3,6.760984,421.02563,1.9508433641230145,7.286588420264114,31,false,0.08613537,1.3805547465575112,0.1014325840098433,-0.108982064,28,12,0.9962298,0,38,false,257,287.66880575633945,1.2742013489968247,225.764,19.541134,0,,,,,0,,,,,,2,,,,,,0,,,,"NOT_AVAILABLE",327.49769980395325,-4.697432908163334,252.83341552875504,-35.70304254762047,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5835113607445491456",,"HIP79537",243.45249999999996,-57.57027777777778,2000,7.53,"K0V    ",13.7,-0.85,-1.41,"HIP79537",4.7183370245218947E-4
1635721458409799680,"Gaia DR2 5835113607445491328",5835113607445491328,793653157,2015.5,243.45213354664008,2.0534309258125822,-57.57099927638737,1.0618455618925782,-0.2792539043954022,2.6415955232202992,-0.105714105,-2.0603414398397644,3.0243201965366264,-12.029954684468743,3.973584643174045,0.5616776,-0.04362347,-0.38304058,-0.5053512,0.19808765,-0.41145843,-0.30572712,0.2052373,-0.4478551,-0.031308252,148,0,146,2,5.8754287,263.4557,4.881745377325042,4.333220792297071,31,false,0.014614641,1.852325564838596,0.3203226867261049,-0.01481514,17,8,3.7904534,0,17,false,145,90.8970969298882,1.0370709240384801,87.64791,20.79199,0,,,,,0,,,,,,1,,,,,,0,,,,"NOT_AVAILABLE",327.4974965412594,-4.697642816363891,252.83349200707056,-35.70332757942721,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5835113607445491328",,"HIP79537",243.45249999999996,-57.57027777777778,2000,7.53,"K0V    ",13.7,-0.85,-1.41,"HIP79537",7.477820668950836E-4
1635721458409799680,"Gaia DR2 5835113607445490688",5835113607445490688,436402762,2015.5,243.45288610556068,0.11107900548800322,-57.57053102848877,0.06405610124636674,0.3438584186868671,0.12457869048538654,2.7601705,-2.1847368642845297,0.20149945816172182,-2.4310315985329987,0.1513732203366321,0.47173554,-0.11307769,-0.57110953,-0.38417557,0.26122853,-0.40084603,-0.41590562,-0.039667007,0.040817585,0.08352618,344,0,344,0,0.6943347,356.71255,0.0,0.0,31,false,1.7255474,1.488651883584069,0.01827667472370267,-0.024354499,39,13,0.1996648,0,39,false,342,1771.361375450025,1.557641246594888,1137.2075,17.567598,37,796.7656879626107,12.948138721324149,61.535152,18.098063,37,1634.6593562070193,15.173477958864057,107.73135,16.728352,1.3726307,0,1.3697109,0.5304642,0.83924675,,,0,,,,"NOT_AVAILABLE",327.49811380796393,-4.697582331071827,252.8338506809183,-35.702782338571225,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5835113607445490688",,"HIP79537",243.45249999999996,-57.57027777777778,2000,7.53,"K0V    ",13.7,-0.85,-1.41,"HIP79537",3.2711971869095436E-4
1635721458409799680,"Gaia DR2 5835113607447497984",5835113607447497984,1483320254,2015.5,243.45377501154488,6.692604847246322,-57.56984257415791,3.6340602053664957,,,,,,,,0.85300815,,,,,,,,,,60,0,60,0,4.674841,118.92443,8.007853312339181,3.689033135010563,3,false,0.006667566,,,-0.112564996,7,2,1.3496803E7,0,7,false,61,66.37619269979783,1.953254352955538,33.98236,21.133335,0,,,,,0,,,,,,2,,,,,,0,,,,"NOT_AVAILABLE",327.4989366336043,-4.6974129156995605,252.8342378565393,-35.70200622679428,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5835113607447497984",,"HIP79537",243.45249999999996,-57.57027777777778,2000,7.53,"K0V    ",13.7,-0.85,-1.41,"HIP79537",8.105018427251609E-4
1635721458409799680,"Gaia DR2 5835113607445479680",5835113607445479680,1275485742,2015.5,243.45130270187997,1.2913718437700874,-57.56967041840009,0.655616266342105,,,,,,,,0.75700927,,,,,,,,,,105,0,105,0,0.9516724,113.345215,0.3040260156504368,0.11778160876305932,3,false,0.16755013,,,0.026438346,12,5,26.24431,0,18,false,111,301.40287409968494,1.4533387365319033,207.38652,19.490498,0,,,,,0,,,,,,2,,,,,,0,,,,"NOT_AVAILABLE",327.4980928986544,-4.696373516264541,252.83259837919923,-35.7021285068588,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5835113607445479680",,"HIP79537",243.45249999999996,-57.57027777777778,2000,7.53,"K0V    ",13.7,-0.85,-1.41,"HIP79537",8.838238273725254E-4
1635721458409799680,"Gaia DR2 5835113607445479808",5835113607445479808,1552587001,2015.5,243.45098894173182,0.2731852672287013,-57.56954754274937,0.15967343608231827,0.6079754709603868,0.30208074997327566,2.0126257,1.3477327685434215,0.48503002822755525,-11.17489545882958,0.35745478047079704,0.18472278,-0.24430692,-0.49365464,-0.29781982,0.3227806,-0.22793292,-0.38582495,0.07193327,0.041117653,0.040957037,277,0,277,0,7.1705766,474.89783,0.789270079443176,2.779720067892148,31,false,0.28620946,1.4032807644557637,0.04772241090362586,0.008418618,31,13,0.46037683,0,31,false,278,533.932232174617,1.8471541193897734,289.05667,18.86965,28,432.35780152802397,16.744431230013202,25.820992,18.76178,28,865.2316985266966,14.005895195742266,61.776253,17.419088,2.4302514,0,1.3426914,-0.1078701,1.4505615,,,0,,,,"NOT_AVAILABLE",327.4980557569131,-4.696168479374913,252.83236307528256,-35.70204545101147,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5835113607445479808",,"HIP79537",243.45249999999996,-57.57027777777778,2000,7.53,"K0V    ",13.7,-0.85,-1.41,"HIP79537",0.0010908192331146702
1635721458409799680,"Gaia DR2 5835113607447014400",5835113607447014400,1488765079,2015.5,243.45136220307361,0.5130988290803364,-57.56890405296812,0.4069799202958293,1.6246476441246058,0.7920677198746048,2.0511475,-0.29690731163992845,1.3795964528330673,0.1742749715321084,1.0025996721532386,0.33538955,-0.24091612,-0.22083353,-0.29794633,0.2722874,-0.11369351,-0.3454944,0.25178593,0.24513581,0.27448756,194,0,191,3,10.566855,472.06638,2.4986598695007616,11.197364290451155,31,false,0.07555977,1.5650065909625517,0.11260065752789537,0.034364086,22,10,1.2767875,0,22,false,188,289.95245509842965,2.1650798408248924,133.92229,19.532549,0,,,,,0,,,,,,2,,,,,,0,,,,"NOT_AVAILABLE",327.498646616122,-4.695840800346525,252.83243010594234,-35.70137374779547,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5835113607447014400",,"HIP79537",243.45249999999996,-57.57027777777778,2000,7.53,"K0V    ",13.7,-0.85,-1.41,"HIP79537",0.0015031398979039163
1635721458409799680,"Gaia DR2 5835113607461592960",5835113607461592960,1079727368,2015.5,243.45270288803457,0.023352171713717063,-57.56891636671571,0.0147289089904011,0.43447403705322246,0.02691920364828105,16.139929,-4.465194881394003,0.04372834109540156,-6.0059012450378,0.036518516953037504,0.3287562,-0.23909086,-0.5047146,-0.2730213,0.054247033,-0.29088596,-0.3575397,-0.004868397,0.070701346,-0.09525465,380,18,379,1,-6.7273426,218.06654,0.0,0.0,31,false,44.07031,1.468824687670553,0.004393872488295356,-0.039920982,43,15,0.049690414,0,43,false,378,33721.50087418967,8.60129014926871,3920.5166,14.368599,43,12996.321402283542,20.17735596198935,644.1043,15.066837,41,30326.6620574349,32.566608189018886,931.21954,13.557359,1.2847288,0,1.5094786,0.6982384,0.8112402,,,0,,,,"NOT_AVAILABLE",327.49916027841357,-4.696345791891064,252.83329732510154,-35.70122835583678,100001,4586.6665,4408.0,4799.44,,,,,,,200111,4.68782,4.2813835,5.075538,8.762444,7.4449944,10.079892,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5835113607461592960",,"HIP79537",243.45249999999996,-57.57027777777778,2000,7.53,"K0V    ",13.7,-0.85,-1.41,"HIP79537",0.0013657519289492518
1635721458409799680,"Gaia DR2 5835113607461595392",5835113607461595392,102120083,2015.5,243.44961701273485,0.06700888829283848,-57.570353122493714,0.04084990338390858,-0.016957492192941633,0.07931711602232591,-0.2137936,-5.724767126297531,0.130657233359416,-4.5047933105592755,0.10264934792270482,0.41019925,-0.12993686,-0.5007432,-0.3161659,0.19726445,-0.32234782,-0.37765124,-0.0038682246,0.028133757,0.0030054597,365,0,365,0,-0.428726,347.96603,0.0,0.0,31,false,3.6283016,1.5037028934874395,0.01185336645909974,-0.013876066,41,14,0.12762144,0,41,false,364,3340.315006382801,2.0007775709696434,1669.5084,16.878897,37,1530.5071320987822,33.822143330218466,45.25163,17.3893,38,3027.097530133967,34.98307898544128,86.530334,16.059355,1.3644236,0,1.3299446,0.5104027,0.81954193,,,0,,,,"NOT_AVAILABLE",327.49696372225867,-4.696243992128839,252.8316962563373,-35.70299256804942,110001,4637.55,4382.6797,4956.09,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5835113607461595392",,"HIP79537",243.45249999999996,-57.57027777777778,2000,7.53,"K0V    ",13.7,-0.85,-1.41,"HIP79537",0.0015478775868212253
1635721458409799680,"Gaia DR2 5835113607461596160",5835113607461596160,456690246,2015.5,243.448737076919,0.0799390357971385,-57.57078133583348,0.04845293583392529,0.362819013424066,0.09435577320955633,3.8452232,-0.8442947361394815,0.15392874278669533,-1.3614795281998076,0.12049949841927494,0.39746344,-0.14129642,-0.5003119,-0.3212601,0.19926879,-0.31612796,-0.3869942,0.0060935905,0.036819153,-0.003287675,354,0,353,1,-0.64925265,330.50647,0.0,0.0,31,false,2.631182,1.5058128997319151,0.014084936087024783,-0.017344471,40,14,0.14876868,0,40,false,350,2523.93318652708,2.612275078364696,966.182,17.18317,12,1141.1860022354608,16.724599817927984,68.23398,17.707996,13,2192.635645236623,18.66594808071646,117.46715,16.409504,1.3208835,0,1.2984924,0.52482605,0.7736664,,,0,,,,"NOT_AVAILABLE",327.49632456052314,-4.696228397597225,252.83124472641782,-35.70351371027079,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5835113607461596160",,"HIP79537",243.45249999999996,-57.57027777777778,2000,7.53,"K0V    ",13.7,-0.85,-1.41,"HIP79537",0.00207979017290183
1635721458409799680,"Gaia DR2 5835113607445471872",5835113607445471872,1218851700,2015.5,243.45320994877522,0.5243814722369439,-57.56949546914252,0.28810016689529167,0.8196597440235114,0.6073678815563767,1.3495276,-3.5812243590125115,1.042290010783319,-7.196783611049206,0.6727292938147563,0.15362307,-0.42697504,-0.12724672,-0.21680158,0.41896895,-0.2129896,-0.45145404,-0.045845624,-0.08798861,0.24054693,205,0,191,14,8.633597,406.03168,1.6418806014671303,6.760982790651405,31,false,0.13802473,1.6152696449071307,0.08167559746939364,0.091226436,22,10,0.9400851,0,23,true,195,372.5548078286757,2.2429226951678123,166.10239,19.260391,0,,,,,0,,,,,,0,,,,,,0,,,,"NOT_AVAILABLE",327.4989568578251,-4.696952587813473,252.83378017672422,-35.70173387999461,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5835113607445471872",,"HIP79537",243.45249999999996,-57.57027777777778,2000,7.53,"K0V    ",13.7,-0.85,-1.41,"HIP79537",8.700333325690925E-4
1635721458409799680,"Gaia DR2 5835113607446819584",5835113607446819584,1166647898,2015.5,243.4544523018514,0.6870204751354473,-57.56865099306936,0.278140873233198,-0.7257822191045742,0.5774798100551966,-1.2568097,3.1632420212633097,1.0145319377736217,-4.34993069011249,0.6824334756139612,0.38289043,-0.38171026,-0.5515602,-0.39019236,0.25854304,-0.38543054,-0.43946153,0.03889731,3.4115088E-4,0.32189524,229,0,227,2,0.5992859,234.17717,0.0,0.0,31,false,0.11656419,1.5584624236506017,0.08370511390011236,0.07279097,26,11,1.0493196,0,33,false,218,240.32110611767143,1.06562386068765,225.52151,19.736385,0,,,,,0,,,,,,0,,,,,,0,,,,"NOT_AVAILABLE",327.50002537097095,-4.696801040120756,252.83435306237755,-35.700764035324276,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5835113607446819584",,"HIP79537",243.45249999999996,-57.57027777777778,2000,7.53,"K0V    ",13.7,-0.85,-1.41,"HIP79537",0.0019345756731908876
1635721458409799680,"Gaia DR2 5835113607446819456",5835113607446819456,47891997,2015.5,243.4546096851381,0.8262906212992407,-57.568854736091694,0.584646552717894,0.601229407642701,0.7761935863174593,0.7745869,7.125777835118851,1.3320301270188883,0.6901472830167528,1.1839222689193696,0.50294167,0.07001411,-0.7076512,-0.46982712,0.3570889,-0.46333158,-0.61865306,-0.10451654,-0.19980839,0.23718697,210,0,206,4,30.220663,1617.0399,3.8094061312167806,41.1052341082013,31,false,0.048587944,1.1264739929158656,0.1322203462154589,0.11360565,24,12,1.4750761,0,25,false,160,306.4643016547663,2.325082846615939,131.8079,19.472416,12,316.45188740610405,5.712186462717357,55.399433,19.100618,15,692.0694060271072,18.621024059232088,37.166023,17.661547,3.290828,0,1.4390717,-0.37179756,1.8108692,,,0,,,,"NOT_AVAILABLE",327.49994561414167,-4.697006749928517,252.83450939827944,-35.70094436026533,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5835113607446819456",,"HIP79537",243.45249999999996,-57.57027777777778,2000,7.53,"K0V    ",13.7,-0.85,-1.41,"HIP79537",0.0018179796023056357
1635721458409799680,"Gaia DR2 5835113607445500032",5835113607445500032,1181529064,2015.5,243.45196991629572,0.98264509936012,-57.57177634384764,0.47235604785373114,-0.6977245541400415,0.9375897742610487,-0.7441683,-6.469914414036167,2.0069424394868767,-3.409291888012272,1.43883474532111,0.59549356,0.13891996,-0.71666616,-0.17398919,0.3249032,-0.47206485,-0.32348293,-0.31409964,-0.10411474,0.16518909,268,0,267,1,1.237056,290.63498,0.3761155014797977,0.06922159400618183,31,false,0.041249573,1.3491675975292454,0.13535077331324644,-0.027320217,30,11,1.9638917,0,30,false,267,120.94887855632949,1.1088105868015348,109.079834,20.481861,26,141.33752688025461,17.380171450506708,8.132113,19.975744,25,200.36259643677826,26.861693908948457,7.4590454,19.007378,2.8251615,0,0.9683666,-0.50611687,1.4744835,,,0,,,,"NOT_AVAILABLE",327.4968948534154,-4.69814474612068,252.83359607670457,-35.70410500560749,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5835113607445500032",,"HIP79537",243.45249999999996,-57.57027777777778,2000,7.53,"K0V    ",13.7,-0.85,-1.41,"HIP79537",0.0015252880503523075
1635721458409799680,"Gaia DR2 5975663422846820480",5975663422846820480,962912929,2015.5,259.7375912944718,0.23677475788635202,-34.98794167579002,0.19891380909262799,0.9324464957597999,0.3675848516799405,2.5366838,-0.06056914771045356,0.46693003844713077,-0.00963561374426853,0.3805355584684262,0.1819011,-0.047477398,-0.077647716,-0.11633029,-0.5877016,-0.10436121,-0.668889,-0.15412812,0.65477484,0.27067143,85,0,85,0,5.193588,164.238,0.7176778127271142,4.872316944189246,31,false,0.84100384,1.1658477145725596,0.04861029079450797,0.12993442,10,8,0.44505405,0,10,false,77,1707.9970323449643,8.553752884914841,199.67809,17.607147,7,222.89317558552617,46.57429001495685,4.7857556,19.481146,7,3044.5353125979373,31.982833938856366,95.192795,16.053118,1.9130176,0,3.428028,1.8739986,1.5540295,,,0,,,,"NOT_AVAILABLE",351.8433763674456,1.4246986436655402,261.42296470589946,-11.853711754007279,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5975663422846820480",,"HIP84709",259.7383333333333,-34.98972222222222,2000,5.91,"K4V    ",6.97,1.15,-0.09,"HIP84709",0.001881467281590721
1635721458409799680,"Gaia DR2 5975663422846819712",5975663422846819712,1171952991,2015.5,259.73553283487445,0.11104979720943485,-34.990389029572526,0.10786893403544233,0.6898720268801408,0.14719070861936992,4.6869264,0.14772727382497022,0.22944535188230175,-0.6160259334260378,0.19513357483269922,-0.05329192,-0.060320172,-0.25082755,0.029511793,-0.54652727,0.15172593,-0.7077641,-0.3652401,0.5160406,0.03785508,79,0,79,0,1.2834992,89.97684,0.2156120290697765,1.1441625454537465,31,false,4.1031938,1.2898970520103075,0.02438982622917565,0.011886144,9,7,0.21509407,0,11,false,78,4576.3120129478,6.320628456559856,724.028,16.537077,9,942.3304410626533,35.86893406310816,26.271492,17.91588,7,6089.341181873523,34.86873912229908,174.63612,15.300494,1.5365368,0,2.615386,1.3788033,1.2365828,,,0,,,,"NOT_AVAILABLE",351.8404034225125,1.424674213567514,261.42142715719837,-11.856274808985019,100001,4209.4604,3560.0,4780.92,2.849,2.7849,2.972,1.432,1.3697,1.487,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5975663422846819712",,"HIP84709",259.7383333333333,-34.98972222222222,2000,5.91,"K4V    ",6.97,1.15,-0.09,"HIP84709",0.002389247422679033
1635721458409799680,"Gaia DR2 5975663422846195328",5975663422846195328,268509573,2015.5,259.736227497284,1.200428059616806,-34.987610871550466,0.8037839837580578,,,,,,,,-0.044522602,,,,,,,,,,78,0,78,0,4.270698,136.70197,2.4166741976459196,3.1259791134997514,3,false,0.055621848,,,0.13763112,9,7,4.7168565,0,9,false,75,232.51202246358315,3.14514986186454,73.92717,19.772253,7,100.50254031068897,12.472354710435173,8.058024,20.345945,7,438.5833252892862,26.129857987103776,16.784758,18.15679,2.318529,0,2.1891556,0.5736923,1.6154633,,,0,,,,"NOT_AVAILABLE",351.8430055788879,1.4258033814286752,261.4218015565928,-11.853462729724528,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5975663422846195328",,"HIP84709",259.7383333333333,-34.98972222222222,2000,5.91,"K4V    ",6.97,1.15,-0.09,"HIP84709",0.002726582210321075
1635721458409799680,"Gaia DR2 5951165616635584768",5951165616635584768,1300049651,2015.5,259.7633163522053,0.899955457462299,-46.634781172126885,1.2645990642935188,,,,,,,,-0.8860814,,,,,,,,,,76,0,75,1,1.7278666,91.69886,0.7551842751226832,1.8776355321265463,3,false,0.41906342,,,-0.17816009,9,6,3.0379524,0,10,false,84,892.3748883599526,7.18309461038883,124.23265,18.311996,5,554.3234903731499,45.621805041665134,12.150407,18.49198,5,1145.6933966298182,59.008122578233625,19.41586,17.114248,1.9050479,0,1.3777313,0.17998314,1.1977482,,,0,,,,"NOT_AVAILABLE",342.29903255286683,-5.265675161537413,262.3552911851006,-23.466788081640086,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5951165616635584768",,"HIP84720",259.7658333333333,-46.63611111111111,2000,5.47,"M0V    ",8.78,1.04,0.11,"HIP84720",0.0021807341966228262
1635721458409799680,"Gaia DR2 5951165616635300864",5951165616635300864,210337705,2015.5,259.7621292071454,0.2691518306006722,-46.63528520832356,0.2602486293016221,-4.243286942063061,0.327628795503467,-12.951508,-5.733079116490409,0.4339545507002682,-7.361475398774198,0.40315695329648843,0.5187836,-0.18934764,-0.38667166,-0.5030699,-0.46957776,-0.25489938,-0.7704232,-0.24499923,0.40334436,0.24493843,177,0,177,0,32.65992,1763.9835,1.4006761742811458,35.54575831766285,31,false,0.3697841,1.3682559497137832,0.049586357478345625,0.14804685,20,10,0.48918927,0,20,false,177,2201.385841835238,7.9475779745763235,276.98825,17.331625,19,914.2016466550364,30.176688351912897,30.294962,17.948784,18,2677.4797979722143,16.31249856396859,164.1367,16.192604,1.6315547,0,1.7561798,0.6171589,1.1390209,,,0,,,,"NOT_AVAILABLE",342.2981503777665,-5.265291970843104,262.3544475308718,-23.46735344135034,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5951165616635300864",,"HIP84720",259.7658333333333,-46.63611111111111,2000,5.47,"M0V    ",8.78,1.04,0.11,"HIP84720",0.002674117603379779
1635721458409799680,"Gaia DR2 5951165616635298816",5951165616635298816,173874864,2015.5,259.7683391953457,0.3508003828161285,-46.63637991310172,0.34308086106050756,120.17911529487839,0.4767289811809218,252.09106,952.2181447268968,0.6783836073117497,143.17779175328548,0.5599308536175526,0.23037666,-0.120815545,-0.25373647,-0.22770537,-0.15388714,-0.10019947,-0.48062867,-0.5228657,0.15073584,0.09988761,188,188,173,15,131.677,32571.11,1.8774420762210537,821.8153652719477,31,false,0.2604218,1.5132381836304167,0.10386818350007444,0.10512937,21,10,0.35618466,0,23,false,195,1.2091232130290704E7,8508.94533417861,1421.0024,7.982189,19,3420470.3744382625,5473.4711146775535,624.91797,9.016173,15,1.2918068285239844E7,14273.793521171801,905.01996,6.983926,1.3512716,1,2.0322475,1.0339842,0.99826336,25.057770163997333,1.0711032939635794,9,5250.0,4.5,-0.25,"NOT_AVAILABLE",342.29968429944466,-5.269420752902297,262.3591741502757,-23.468116347709714,100002,4135.1074,3928.7,4258.915,0.6697,0.458,0.9611,0.3347,0.2297,0.475,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5951165616635298816",,"HIP84720",259.7658333333333,-46.63611111111111,2000,5.47,"M0V    ",8.78,1.04,0.11,"HIP84720",0.0017414647553137404
1635721458409799680,"Gaia DR2 1637110042813188608",1637110042813188608,130507860,2015.5,261.2444727434127,0.02540192797125789,67.30672886464752,0.023417985245608043,78.16526118147672,0.026639604356469226,2934.175,-531.9578958001332,0.05018508353860939,4.734004436758923,0.05264670334167739,0.0071213073,-0.31677914,-0.12691492,0.14944227,0.2828849,0.008721244,-0.069369234,-0.11490476,-0.32518503,0.117253445,223,223,201,22,10.490148,484.47437,0.0,0.9302515412159574,31,true,284.64972,1.574717992717646,0.007382873248846796,0.013372411,26,16,0.040373784,0,48,false,365,6.186522755208673E7,13026.35010955209,4749.2373,6.209749,32,3.0545364534767397E7,62249.53007181255,490.6923,6.6390247,33,4.294393056285268E7,110738.19927074837,387.7969,5.6796656,1.1878934,0,0.95935917,0.4292755,0.53008366,-38.4766038509967,0.1480089220595576,13,5250.0,4.5,-0.25,"NOT_AVAILABLE",97.55928258059002,33.17268290085934,163.72500753808512,86.49262379272382,100001,5344.0,5290.0,5501.3335,,,,,,,200111,0.7527444,0.7103043,0.76819074,0.4163471,0.4160943,0.41659987,"http://geadata.esac.esa.int/data-server/datalink/links?ID=1637110042813188608",,"HIP85235",261.25041666666664,67.30666666666666,2000,6.44,"K0V    ",12.7,-0.53,0.0,"HIP85235",0.0022939982251329277
1635721458409799680,"Gaia DR2 4493746564374699008",4493746564374699008,1088308579,2015.5,263.73434236802063,5.284091026798569,12.558961109151694,3.4565006637921045,,,,,,,,-0.6547684,,,,,,,,,,54,54,43,11,195.98871,155116.95,7.246096130310076,9966.572986046394,3,false,0.018270798,,,0.26548126,6,5,9.20824,0,12,false,108,1.2655858168354414E7,1343684.7239271242,9.418771,7.9326367,11,3.358382030857977E7,2.4108911384958163E7,1.3930044,6.5360627,11,8420897.991685309,3127253.048041867,2.692746,7.448524,3.318994,0,-0.9124613,-1.396574,0.48411274,,,0,,,,"NOT_AVAILABLE",35.892999988899135,22.56697169038422,262.4495747896028,35.83416434029741,132011,6878.35,6156.875,8583.0,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=4493746564374699008",,"HIP86032",263.73374999999993,12.56,2000,2.08,"A5III  ",14.3,0.11,-0.22,"HIP86032",0.0011889497381183621
1635721458409799680,"Gaia DR2 4493746564376278400",4493746564376278400,1506462007,2015.5,263.7341745056108,0.7189218589120634,12.559039825248393,0.6011072037527353,,,,,,,,-0.4496399,,,,,,,,,,29,29,29,0,60.35021,7539.519,1.8802596442947195,478.4993328308564,3,false,0.2582889,,,-0.5345995,5,4,1.5240253,0,10,false,50,1.8857078160957165E7,822437.1683866467,22.92829,7.4996796,4,1.7471900767415743E7,5779071.327467601,3.023306,7.2455378,7,1.7771595642789006E7,5798140.110141792,3.065051,6.6376038,1.8689797,0,0.607934,-0.2541418,0.8620758,,,0,,,,"NOT_AVAILABLE",35.89300427491679,22.567153421059917,262.4493677796017,35.83423416960468,132011,5208.5,4439.5,6938.0,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=4493746564376278400",,"HIP86032",263.73374999999993,12.56,2000,2.08,"A5III  ",14.3,0.11,-0.22,"HIP86032",0.0010457625799173028
1635721458409799680,"Gaia DR2 5918660750040861056",5918660750040861056,1493785671,2015.5,266.6446515497894,0.43034569957829893,-57.32096340078381,0.48259987971490775,-0.19849317156423768,0.4981209132932296,-0.3984839,-1.011831091516364,0.7603653347832477,-3.8697095345097656,0.8330380424995876,0.44837853,-0.039502993,-0.41080058,-0.33192345,-0.38397104,-0.21936822,-0.5695111,-0.173037,0.25184628,0.2909043,176,0,176,0,1.3937564,197.35736,0.33949044912858833,0.09218476480040431,31,false,0.09044887,1.4813388755268588,0.091813184421924,0.1181144,20,12,0.88378394,0,20,false,176,262.6229270538217,1.4560927903459637,180.36139,19.640034,18,164.3577339604109,13.185808392924327,12.464745,19.811913,15,236.5536896507966,12.725646123027284,18.588737,18.827095,1.5265667,0,0.9848175,0.17187881,0.8129387,,,0,,,,"NOT_AVAILABLE",335.3032110709406,-14.455109945019727,267.81785613003234,-33.907095832848604,,,,,,,,,,,,,,,,,,"http://geadata.esac.esa.int/data-server/datalink/links?ID=5918660750040861056",,"HIP86990",266.6424999999999,-57.31888888888889,2000,10.7,"M5     ",5.81,-1.12,-1.35,"HIP86990",0.002377646470647534
